sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000473,uberon_tissue,adipose,3.0211677e-08,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,adrenal_gland,4.0068985e-18,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,biliary_tract,8.113614e-15,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,bladder,0.005477896,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,blood,1.6331374e-05,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,blood_vessel,8.646876e-06,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,bone_marrow,6.874677e-07,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,brain,0.0006032289,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,breast,0.007995063,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,cervix,3.6079746e-07,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,colon,4.8751273e-05,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,esophagus,4.1728208e-11,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,eye,7.701754e-11,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,fibroblast,1.6776386e-05,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,head_and_neck,2.657987e-11,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,heart,6.34988e-11,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,kidney,4.6853668e-08,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,liver,0.03136941,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,lung,0.89746463,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,lymphoid,1.248757e-05,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,muscle,3.944577e-09,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,nerve,1.0497404e-12,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,other,0.0,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,ovary,8.494936e-08,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,pancreas,9.137777e-11,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,pituitary,4.8815256e-27,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,placenta,1.0657226e-08,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,pleura,7.524765e-22,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,prostate,0.0048589036,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,salivary_gland,1.8860573e-11,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,skin,0.051923264,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,small_intestine,6.50087e-08,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,soft_tissue,5.9701016e-18,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,spinal_cord,5.1163298e-24,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,spleen,1.7821236e-08,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,stem_cell,4.820107e-06,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,stomach,0.00019836066,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,testis,4.9627523e-19,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,thymus,1.0923727e-14,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,thyroid,4.504004e-10,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,uterus,7.3269586e-09,bladder,lung,test,supervised_vae
ACH-000473,uberon_tissue,vagina,1.07100745e-10,bladder,lung,test,supervised_vae
ACH-000369,uberon_tissue,adipose,8.1873753e-07,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,adrenal_gland,3.2408076e-10,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,biliary_tract,1.034499e-11,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,bladder,4.030088e-07,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,blood,0.7147418,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,blood_vessel,3.9511237e-06,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,bone_marrow,0.25999478,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,brain,3.458705e-05,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,breast,1.3626619e-06,blood,blood,test,supervised_vae
ACH-000369,uberon_tissue,cervix,4.626199e-14,blood,blood,test,supervised_vae
