sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000189,uberon_tissue,adipose,3.7170096e-08,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,adrenal_gland,0.0050719385,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,biliary_tract,0.00039291065,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,bladder,0.00010900896,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,blood,0.0001342892,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,blood_vessel,6.54414e-07,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,bone_marrow,8.9034465e-06,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,brain,0.0020557803,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,breast,0.00010710524,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,cervix,0.0007670949,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,colon,0.00012825862,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,esophagus,2.0563376e-11,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,eye,1.7820294e-12,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,fibroblast,1.1394569e-07,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,head_and_neck,5.850684e-10,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,heart,1.888369e-08,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,kidney,0.9876714,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,liver,0.0023643333,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,lung,0.00014683748,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,lymphoid,0.000106699175,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,muscle,0.0001700887,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,nerve,6.803845e-08,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,other,8.8595254e-05,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,ovary,0.00041056497,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,pancreas,1.2604936e-06,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,pituitary,6.6367023e-10,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,placenta,0.0001257678,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,pleura,7.4036954e-09,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,prostate,2.8021002e-05,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,salivary_gland,2.4732063e-12,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,skin,7.3490924e-07,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,small_intestine,1.0065822e-09,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,soft_tissue,3.5396707e-07,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,spinal_cord,1.6153109e-06,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,spleen,2.2763506e-06,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,stem_cell,6.624773e-05,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,stomach,2.2207304e-08,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,testis,5.22092e-08,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,thymus,9.064275e-06,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,thyroid,1.6554639e-05,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,uterus,1.3540771e-05,kidney,kidney,finetune,supervised_vae
ACH-000189,uberon_tissue,vagina,5.105493e-09,kidney,kidney,finetune,supervised_vae
ACH-000972,uberon_tissue,adipose,3.9253778e-06,uterus,ovary,finetune,supervised_vae
ACH-000972,uberon_tissue,adrenal_gland,0.020564402,uterus,ovary,finetune,supervised_vae
ACH-000972,uberon_tissue,biliary_tract,0.005224509,uterus,ovary,finetune,supervised_vae
ACH-000972,uberon_tissue,bladder,0.004861305,uterus,ovary,finetune,supervised_vae
ACH-000972,uberon_tissue,blood,0.00013128885,uterus,ovary,finetune,supervised_vae
