sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000436,uberon_tissue,adrenal_gland,0.006665004385592621,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,biliary_tract,0.016780882697549362,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,bladder,0.01760902332961156,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,bone_marrow,0.16449028096086918,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,brain,0.04638940172028407,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,breast,0.0301639718306385,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,colon,0.06389713472801709,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,esophagus,0.04872983770042593,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,head_and_neck,0.0438371582121582,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,kidney,0.022358593385554165,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,liver,0.004662157287157287,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,lung,0.03994047120272609,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,lymphoid,0.3798956841996058,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,ovary,0.024714568655745128,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,pancreas,0.0189515415593847,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,skin,0.02962394957983193,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,soft_tissue,0.009395761645761646,lymphoid,lymphoid,test,RandomForest
ACH-000436,uberon_tissue,uterus,0.03189457691908672,lymphoid,lymphoid,test,RandomForest
ACH-000876,uberon_tissue,adrenal_gland,0.014555204092433197,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,biliary_tract,0.052819614979676875,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,bladder,0.019884731871728775,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,bone_marrow,0.030071205540245782,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,brain,0.03869999974798736,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,breast,0.10511852532285969,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,colon,0.1281411924275701,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,esophagus,0.03529217612739284,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,head_and_neck,0.10444633255461427,breast,colon,test,RandomForest
ACH-000876,uberon_tissue,kidney,0.01652355591318439,breast,colon,test,RandomForest
