sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000885,uberon_tissue,adipose,6.761585e-07,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,adrenal_gland,0.0005664566,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,biliary_tract,3.144726e-05,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,bladder,0.00019944043,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,blood,1.3250521e-05,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,blood_vessel,1.6818585e-06,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,bone_marrow,0.00027341157,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,brain,0.0012064693,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,breast,0.01698369,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,cervix,0.0050559225,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,colon,0.0005518011,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,esophagus,4.582619e-11,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,eye,1.0011322e-11,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,fibroblast,3.973765e-06,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,head_and_neck,1.834062e-08,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,heart,2.9966003e-09,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,kidney,0.3799894,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,liver,0.00093918707,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,lung,0.00026889227,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,lymphoid,5.3998567e-05,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,muscle,0.0005316383,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,nerve,1.9020342e-07,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,other,3.972661e-07,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,ovary,0.56181127,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,pancreas,4.436331e-05,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,pituitary,4.6477557e-12,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,placenta,0.00045643118,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,pleura,8.856803e-06,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,prostate,0.0011868995,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,salivary_gland,5.1613273e-11,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,skin,1.8382601e-05,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,small_intestine,4.3662064e-11,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,soft_tissue,3.944528e-05,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,spinal_cord,1.3569019e-07,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,spleen,1.04566745e-07,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,stem_cell,0.0014612903,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,stomach,2.4940755e-05,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,testis,0.00082528975,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,thymus,2.9483326e-06,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,thyroid,4.4874996e-05,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,uterus,0.027401626,ovary,ovary,finetune,supervised_vae
ACH-000885,uberon_tissue,vagina,1.2461614e-06,ovary,ovary,finetune,supervised_vae
ACH-001392,uberon_tissue,adipose,5.788177e-10,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,adrenal_gland,1.6607604e-08,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,biliary_tract,6.616461e-10,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,bladder,1.4739387e-05,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,blood,1.9537167e-09,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,blood_vessel,2.8417544e-11,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,bone_marrow,3.7301513e-07,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,brain,0.00026129853,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,breast,0.9988175,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,cervix,5.528809e-06,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,colon,3.0810281e-06,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,esophagus,2.106266e-14,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,eye,2.2248078e-15,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,fibroblast,1.4048608e-08,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,head_and_neck,1.4473618e-08,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,heart,1.7186531e-16,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,kidney,0.00019410076,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,liver,4.5296623e-05,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,lung,3.656368e-05,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,lymphoid,1.2874987e-07,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,muscle,6.956294e-08,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,nerve,3.03116e-11,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,other,2.2068358e-24,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,ovary,0.00034250008,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,pancreas,1.7887308e-07,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,pituitary,1.5861458e-22,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,placenta,2.6541155e-08,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,pleura,1.2175489e-11,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,prostate,0.00026792163,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,salivary_gland,6.590927e-11,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,skin,6.8710556e-06,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,small_intestine,1.06758975e-20,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,soft_tissue,7.1539947e-09,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,spinal_cord,1.4222958e-13,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,spleen,2.0116409e-12,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,stem_cell,5.8749396e-08,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,stomach,5.8726876e-08,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,testis,4.2902303e-07,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,thymus,2.2516345e-11,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,thyroid,2.2144846e-09,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,uterus,3.2558285e-06,breast,breast,finetune,supervised_vae
ACH-001392,uberon_tissue,vagina,3.6192638e-09,breast,breast,finetune,supervised_vae
ACH-000343,uberon_tissue,adipose,1.8301539e-06,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,adrenal_gland,0.005176703,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,biliary_tract,0.0004219565,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,bladder,0.00094607193,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,blood,3.1495078e-05,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,blood_vessel,7.3290576e-05,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,bone_marrow,4.3088185e-05,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,brain,0.02242956,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,breast,0.000115386305,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,cervix,0.018377947,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,colon,0.000116315576,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,esophagus,0.0031740165,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,eye,5.311035e-08,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,fibroblast,0.00029432657,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,head_and_neck,0.0074639455,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,heart,0.00010783604,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,kidney,0.00056291587,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,liver,0.00023591278,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,lung,0.8828459,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,lymphoid,5.8007423e-05,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,muscle,0.00033825546,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,nerve,7.838623e-08,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,other,8.211999e-09,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,ovary,0.017867727,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,pancreas,0.02329317,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,pituitary,3.0741814e-06,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,placenta,1.08464775e-08,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,pleura,0.0005326491,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,prostate,0.0039028598,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,salivary_gland,3.3947555e-05,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,skin,0.00020512944,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,small_intestine,5.534099e-07,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,soft_tissue,3.6034155e-07,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,spinal_cord,1.0778103e-06,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,spleen,0.00011886788,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,stem_cell,0.0005936432,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,stomach,0.0036824117,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,testis,6.31273e-05,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,thymus,0.0018109733,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,thyroid,0.0047936547,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,uterus,4.3283977e-05,lung,lung,finetune,supervised_vae
ACH-000343,uberon_tissue,vagina,0.00023874397,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,adipose,3.0263314e-07,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,adrenal_gland,0.00010321758,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,biliary_tract,0.01510132,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,bladder,0.0013104572,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,blood,3.5613357e-07,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,blood_vessel,7.307038e-07,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,bone_marrow,1.3294458e-07,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,brain,0.00027369257,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,breast,1.3542791e-05,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,cervix,4.1525596e-05,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,colon,0.00014412192,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,esophagus,0.013690296,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,eye,5.5381505e-10,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,fibroblast,8.878615e-06,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,head_and_neck,0.07868224,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,heart,4.96506e-07,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,kidney,3.7403202e-06,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,liver,0.00044418592,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,lung,0.8080114,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,lymphoid,1.0657041e-05,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,muscle,3.6916465e-06,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,nerve,9.890419e-11,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,other,5.614919e-15,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,ovary,4.4247547e-05,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,pancreas,0.07671071,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,pituitary,3.3172493e-12,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,placenta,2.5467777e-12,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,pleura,6.762267e-06,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,prostate,0.0016794428,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,salivary_gland,7.160441e-05,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,skin,5.217684e-05,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,small_intestine,3.6767172e-08,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,soft_tissue,1.3296841e-09,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,spinal_cord,1.5117397e-11,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,spleen,6.431613e-06,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,stem_cell,1.4665014e-06,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,stomach,0.0033147058,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,testis,2.7178793e-09,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,thymus,0.00021875286,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,thyroid,4.5460696e-05,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,uterus,4.8566164e-09,lung,lung,finetune,supervised_vae
ACH-000187,uberon_tissue,vagina,3.0951676e-06,lung,lung,finetune,supervised_vae
ACH-000503,uberon_tissue,adipose,2.762809e-06,head_and_neck,head_and_neck,finetune,supervised_vae
ACH-000503,uberon_tissue,adrenal_gland,4.8092384e-06,head_and_neck,head_and_neck,finetune,supervised_vae
ACH-000503,uberon_tissue,biliary_tract,2.5402975e-05,head_and_neck,head_and_neck,finetune,supervised_vae
ACH-000503,uberon_tissue,bladder,0.0008592191,head_and_neck,head_and_neck,finetune,supervised_vae
ACH-000503,uberon_tissue,blood,2.9746888e-08,head_and_neck,head_and_neck,finetune,supervised_vae
ACH-000503,uberon_tissue,blood_vessel,7.7864826e-08,head_and_neck,head_and_neck,finetune,supervised_vae
