sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-002647,uberon_tissue,adrenal_gland,0.00059706473,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,biliary_tract,0.99012965,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,bladder,0.00046325984,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,bone_marrow,0.0010708385,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,brain,6.793408e-05,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,breast,0.0012072282,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,colon,0.0022936382,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,esophagus,4.5532255e-05,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,head_and_neck,0.00020749483,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,kidney,0.00011599712,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,liver,4.435225e-05,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,lung,0.00030712195,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,lymphoid,0.0021341841,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,ovary,0.00024129648,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,pancreas,0.00037487238,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,skin,0.00011122255,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,soft_tissue,6.277144e-05,biliary_tract,biliary_tract,train,DirectPred
ACH-002647,uberon_tissue,uterus,0.000525552,biliary_tract,biliary_tract,train,DirectPred
ACH-002061,uberon_tissue,adrenal_gland,0.03523976,bone_marrow,bone_marrow,train,DirectPred
ACH-002061,uberon_tissue,biliary_tract,0.021328898,bone_marrow,bone_marrow,train,DirectPred
ACH-002061,uberon_tissue,bladder,0.019393232,bone_marrow,bone_marrow,train,DirectPred
ACH-002061,uberon_tissue,bone_marrow,0.6102821,bone_marrow,bone_marrow,train,DirectPred
ACH-002061,uberon_tissue,brain,0.0098144,bone_marrow,bone_marrow,train,DirectPred
ACH-002061,uberon_tissue,breast,0.028427834,bone_marrow,bone_marrow,train,DirectPred
