sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000726,uberon_tissue,adrenal_gland,0.00030210387,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,biliary_tract,0.00013478914,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,bladder,7.616233e-05,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,bone_marrow,0.0016205066,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,brain,0.00023357761,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,breast,0.0017300692,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,colon,0.0012991646,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,esophagus,0.98815876,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,head_and_neck,0.00028151416,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,kidney,0.00037926823,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,liver,7.908594e-05,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,lung,0.0012111423,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,lymphoid,0.0016246916,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,ovary,0.0001470738,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,pancreas,7.606426e-05,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,skin,0.0011642526,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,soft_tissue,3.402651e-05,esophagus,esophagus,train,supervised_vae
ACH-000726,uberon_tissue,uterus,0.0014477964,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,adrenal_gland,0.00034883202,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,biliary_tract,6.7125475e-05,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,bladder,4.164721e-05,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,bone_marrow,0.0015777468,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,brain,0.000112769754,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,breast,0.00083147595,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,colon,0.00055904384,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,esophagus,0.99216956,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,head_and_neck,0.0001658174,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,kidney,0.0003268355,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,liver,4.0334693e-05,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,lung,0.0007532671,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,lymphoid,0.0014762944,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,ovary,8.697508e-05,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,pancreas,3.915607e-05,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,skin,0.0005819573,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,soft_tissue,1.57108e-05,esophagus,esophagus,train,supervised_vae
ACH-000784,uberon_tissue,uterus,0.00080555415,esophagus,esophagus,train,supervised_vae
ACH-000544,uberon_tissue,adrenal_gland,0.0003479662,esophagus,esophagus,train,supervised_vae
ACH-000544,uberon_tissue,biliary_tract,7.628016e-05,esophagus,esophagus,train,supervised_vae
ACH-000544,uberon_tissue,bladder,0.00014128839,esophagus,esophagus,train,supervised_vae
ACH-000544,uberon_tissue,bone_marrow,0.0033891886,esophagus,esophagus,train,supervised_vae
