sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-001378,uberon_tissue,adrenal_gland,0.01,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,biliary_tract,0.08666666666666667,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,bladder,0.016666666666666666,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,bone_marrow,0.03333333333333333,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,brain,0.013333333333333334,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,breast,0.1,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,colon,0.09,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,esophagus,0.043333333333333335,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,head_and_neck,0.21333333333333335,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,kidney,0.016666666666666666,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,liver,0.023333333333333334,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,lung,0.07,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,lymphoid,0.11333333333333333,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,ovary,0.043333333333333335,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,pancreas,0.09,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,skin,0.02,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,soft_tissue,0.0033333333333333335,pancreas,head_and_neck,test,RandomForest
ACH-001378,uberon_tissue,uterus,0.013333333333333334,pancreas,head_and_neck,test,RandomForest
ACH-000027,uberon_tissue,adrenal_gland,0.03,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,biliary_tract,0.03666666666666667,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,bladder,0.03,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,bone_marrow,0.01,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,brain,0.36666666666666664,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,breast,0.043333333333333335,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,colon,0.02,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,esophagus,0.03,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,head_and_neck,0.01,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,kidney,0.03,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,liver,0.02666666666666667,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,lung,0.13333333333333333,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,lymphoid,0.016666666666666666,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,ovary,0.04,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,pancreas,0.02,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,skin,0.07333333333333333,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,soft_tissue,0.03333333333333333,brain,brain,test,RandomForest
ACH-000027,uberon_tissue,uterus,0.05,brain,brain,test,RandomForest
ACH-001852,uberon_tissue,adrenal_gland,0.0033333333333333335,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,biliary_tract,0.15666666666666668,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,bladder,0.04,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,bone_marrow,0.006666666666666667,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,brain,0.006666666666666667,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,breast,0.06666666666666667,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,colon,0.09333333333333334,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,esophagus,0.06666666666666667,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,head_and_neck,0.16,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,kidney,0.02,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,liver,0.02,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,lung,0.10666666666666667,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,lymphoid,0.016666666666666666,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,ovary,0.03,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,pancreas,0.11333333333333333,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,skin,0.05333333333333334,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,soft_tissue,0.02,biliary_tract,head_and_neck,test,RandomForest
ACH-001852,uberon_tissue,uterus,0.02,biliary_tract,head_and_neck,test,RandomForest
ACH-000848,uberon_tissue,adrenal_gland,0.03,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,biliary_tract,0.013333333333333334,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,bladder,0.05,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,bone_marrow,0.013333333333333334,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,brain,0.08666666666666667,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,breast,0.06,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,colon,0.18,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,esophagus,0.03666666666666667,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,head_and_neck,0.006666666666666667,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,kidney,0.01,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,liver,0.08333333333333333,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,lung,0.22333333333333333,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,lymphoid,0.023333333333333334,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,ovary,0.05333333333333334,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,pancreas,0.04666666666666667,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,skin,0.04666666666666667,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,soft_tissue,0.013333333333333334,liver,lung,test,RandomForest
ACH-000848,uberon_tissue,uterus,0.023333333333333334,liver,lung,test,RandomForest
ACH-000626,uberon_tissue,adrenal_gland,0.023333333333333334,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,biliary_tract,0.013333333333333334,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,bladder,0.016666666666666666,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,bone_marrow,0.13,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,brain,0.06666666666666667,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,breast,0.05,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,colon,0.03333333333333333,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,esophagus,0.023333333333333334,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,head_and_neck,0.006666666666666667,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,kidney,0.006666666666666667,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,liver,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,lung,0.07666666666666666,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,lymphoid,0.43666666666666665,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,ovary,0.02,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,pancreas,0.016666666666666666,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,skin,0.03333333333333333,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,soft_tissue,0.02,lymphoid,lymphoid,test,RandomForest
ACH-000626,uberon_tissue,uterus,0.016666666666666666,lymphoid,lymphoid,test,RandomForest
ACH-001626,uberon_tissue,adrenal_gland,0.006666666666666667,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,biliary_tract,0.11666666666666667,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,bladder,0.03666666666666667,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,bone_marrow,0.01,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,brain,0.05333333333333334,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,breast,0.07333333333333333,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,colon,0.023333333333333334,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,esophagus,0.10666666666666667,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,head_and_neck,0.14,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,kidney,0.043333333333333335,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,liver,0.023333333333333334,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,lung,0.10333333333333333,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,lymphoid,0.01,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,ovary,0.07,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,pancreas,0.03333333333333333,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,skin,0.09666666666666666,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,soft_tissue,0.013333333333333334,head_and_neck,head_and_neck,test,RandomForest
ACH-001626,uberon_tissue,uterus,0.04,head_and_neck,head_and_neck,test,RandomForest
ACH-002461,uberon_tissue,adrenal_gland,0.023333333333333334,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,biliary_tract,0.06666666666666667,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,bladder,0.02666666666666667,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,bone_marrow,0.013333333333333334,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,brain,0.12333333333333334,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,breast,0.043333333333333335,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,colon,0.013333333333333334,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,esophagus,0.02,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,head_and_neck,0.06666666666666667,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,kidney,0.04,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,liver,0.06333333333333334,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,lung,0.10666666666666667,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,lymphoid,0.03666666666666667,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,ovary,0.07666666666666666,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,pancreas,0.02666666666666667,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,skin,0.14333333333333334,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,soft_tissue,0.03666666666666667,skin,skin,test,RandomForest
ACH-002461,uberon_tissue,uterus,0.07333333333333333,skin,skin,test,RandomForest
ACH-000118,uberon_tissue,adrenal_gland,0.0033333333333333335,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,biliary_tract,0.09333333333333334,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,bladder,0.06,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,bone_marrow,0.013333333333333334,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,brain,0.043333333333333335,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,breast,0.06666666666666667,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,colon,0.043333333333333335,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,esophagus,0.07666666666666666,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,head_and_neck,0.02666666666666667,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,kidney,0.02,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,liver,0.04666666666666667,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,lung,0.16333333333333333,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,lymphoid,0.013333333333333334,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,ovary,0.06,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,pancreas,0.19666666666666666,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,skin,0.013333333333333334,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,soft_tissue,0.013333333333333334,pancreas,pancreas,test,RandomForest
ACH-000118,uberon_tissue,uterus,0.04666666666666667,pancreas,pancreas,test,RandomForest
ACH-000646,uberon_tissue,adrenal_gland,0.006666666666666667,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,biliary_tract,0.03666666666666667,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,bladder,0.0,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,bone_marrow,0.04666666666666667,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,brain,0.03,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,breast,0.11333333333333333,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,colon,0.043333333333333335,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,esophagus,0.02666666666666667,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,head_and_neck,0.30333333333333334,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,kidney,0.023333333333333334,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,liver,0.013333333333333334,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,lung,0.07666666666666666,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,lymphoid,0.08333333333333333,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,ovary,0.13666666666666666,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,pancreas,0.006666666666666667,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,skin,0.013333333333333334,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,soft_tissue,0.0033333333333333335,ovary,head_and_neck,test,RandomForest
ACH-000646,uberon_tissue,uterus,0.03666666666666667,ovary,head_and_neck,test,RandomForest
ACH-000276,uberon_tissue,adrenal_gland,0.03,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,biliary_tract,0.03,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,bladder,0.04,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,bone_marrow,0.006666666666666667,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,brain,0.07,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,breast,0.1,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,colon,0.04666666666666667,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,esophagus,0.07333333333333333,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,head_and_neck,0.02,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,kidney,0.013333333333333334,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,liver,0.03,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,lung,0.2633333333333333,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,lymphoid,0.0033333333333333335,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,ovary,0.08666666666666667,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,pancreas,0.056666666666666664,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,skin,0.03333333333333333,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,soft_tissue,0.023333333333333334,breast,lung,test,RandomForest
ACH-000276,uberon_tissue,uterus,0.07333333333333333,breast,lung,test,RandomForest
ACH-000612,uberon_tissue,adrenal_gland,0.016666666666666666,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,biliary_tract,0.006666666666666667,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,bladder,0.016666666666666666,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,bone_marrow,0.17333333333333334,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,brain,0.03666666666666667,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,breast,0.02666666666666667,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,colon,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,esophagus,0.013333333333333334,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,head_and_neck,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,kidney,0.0033333333333333335,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,liver,0.013333333333333334,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,lung,0.05333333333333334,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,lymphoid,0.5333333333333333,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,ovary,0.016666666666666666,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,pancreas,0.016666666666666666,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,skin,0.03,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,soft_tissue,0.013333333333333334,lymphoid,lymphoid,test,RandomForest
ACH-000612,uberon_tissue,uterus,0.01,lymphoid,lymphoid,test,RandomForest
ACH-001484,uberon_tissue,adrenal_gland,0.01,bone_marrow,lymphoid,test,RandomForest
