sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000755,uberon_tissue,adrenal_gland,0.01,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,biliary_tract,0.02,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,bladder,0.085,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,bone_marrow,0.04,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,brain,0.03,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,breast,0.23,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,colon,0.12,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,esophagus,0.03,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,head_and_neck,0.055,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,kidney,0.015,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,liver,0.01,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,lung,0.075,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,lymphoid,0.05,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,ovary,0.085,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,pancreas,0.05,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,skin,0.045,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,soft_tissue,0.02,breast,breast,test,RandomForest
ACH-000755,uberon_tissue,uterus,0.03,breast,breast,test,RandomForest
ACH-001542,uberon_tissue,adrenal_gland,0.01,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,biliary_tract,0.105,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,bladder,0.16,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,bone_marrow,0.015,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,brain,0.045,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,breast,0.145,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,colon,0.065,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,esophagus,0.06,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,head_and_neck,0.075,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,kidney,0.035,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,liver,0.01,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,lung,0.035,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,lymphoid,0.025,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,ovary,0.07,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,pancreas,0.035,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,skin,0.03,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,soft_tissue,0.045,head_and_neck,bladder,test,RandomForest
ACH-001542,uberon_tissue,uterus,0.035,head_and_neck,bladder,test,RandomForest
ACH-001407,uberon_tissue,adrenal_gland,0.03,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,biliary_tract,0.055,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,bladder,0.055,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,bone_marrow,0.04,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,brain,0.145,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,breast,0.065,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,colon,0.045,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,esophagus,0.025,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,head_and_neck,0.01,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,kidney,0.025,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,liver,0.005,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,lung,0.125,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,lymphoid,0.035,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,ovary,0.055,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,pancreas,0.04,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,skin,0.135,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,soft_tissue,0.095,bladder,brain,test,RandomForest
ACH-001407,uberon_tissue,uterus,0.015,bladder,brain,test,RandomForest
ACH-000679,uberon_tissue,adrenal_gland,0.005,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,biliary_tract,0.04,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,bladder,0.075,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,bone_marrow,0.005,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,brain,0.03,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,breast,0.07,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,colon,0.365,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,esophagus,0.055,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,head_and_neck,0.03,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,kidney,0.015,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,liver,0.015,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,lung,0.115,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,lymphoid,0.015,esophagus,colon,test,RandomForest
ACH-000679,uberon_tissue,ovary,0.035,esophagus,colon,test,RandomForest
