sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000745,uberon_tissue,adrenal_gland,0.02,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,biliary_tract,0.0,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,bladder,0.015,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,bone_marrow,0.145,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,brain,0.04,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,breast,0.03,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,colon,0.03,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,esophagus,0.03,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,head_and_neck,0.0,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,kidney,0.0,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,liver,0.02,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,lung,0.055,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,lymphoid,0.47,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,ovary,0.04,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,pancreas,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,skin,0.055,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,soft_tissue,0.02,lymphoid,lymphoid,test,RandomForest
ACH-000745,uberon_tissue,uterus,0.02,lymphoid,lymphoid,test,RandomForest
ACH-000760,uberon_tissue,adrenal_gland,0.03,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,biliary_tract,0.02,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,bladder,0.07,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,bone_marrow,0.05,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,brain,0.285,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,breast,0.055,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,colon,0.005,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,esophagus,0.015,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,head_and_neck,0.02,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,kidney,0.03,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,liver,0.02,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,lung,0.125,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,lymphoid,0.055,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,ovary,0.05,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,pancreas,0.02,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,skin,0.08,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,soft_tissue,0.01,brain,brain,test,RandomForest
ACH-000760,uberon_tissue,uterus,0.06,brain,brain,test,RandomForest
ACH-000845,uberon_tissue,adrenal_gland,0.011666666666666665,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,biliary_tract,0.05,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,bladder,0.04555555555555555,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,bone_marrow,0.02,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,brain,0.005,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,breast,0.041111111111111105,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,colon,0.03166666666666666,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,esophagus,0.02625,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,head_and_neck,0.03291666666666667,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,kidney,0.03625,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,liver,0.01611111111111111,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,lung,0.45180555555555557,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,lymphoid,0.035,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,ovary,0.015,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,pancreas,0.11416666666666667,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,skin,0.03,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,soft_tissue,0.0075,lung,lung,test,RandomForest
ACH-000845,uberon_tissue,uterus,0.03,lung,lung,test,RandomForest
ACH-000349,uberon_tissue,adrenal_gland,0.025,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,biliary_tract,0.015,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,bladder,0.035,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,bone_marrow,0.015,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,brain,0.07166666666666667,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,breast,0.26666666666666666,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,colon,0.05166666666666666,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,esophagus,0.01,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,head_and_neck,0.0,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,kidney,0.02,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,liver,0.045,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,lung,0.23,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,lymphoid,0.02,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,ovary,0.085,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,pancreas,0.045,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,skin,0.035,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,soft_tissue,0.01,breast,breast,test,RandomForest
ACH-000349,uberon_tissue,uterus,0.02,breast,breast,test,RandomForest
ACH-000811,uberon_tissue,adrenal_gland,0.01,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,biliary_tract,0.02,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,bladder,0.035,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,bone_marrow,0.02,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,brain,0.03,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,breast,0.1,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,colon,0.015,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,esophagus,0.02,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,head_and_neck,0.0,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,kidney,0.055,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,liver,0.025,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,lung,0.365,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,lymphoid,0.005,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,ovary,0.135,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,pancreas,0.07,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,skin,0.035,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,soft_tissue,0.01,ovary,lung,test,RandomForest
ACH-000811,uberon_tissue,uterus,0.05,ovary,lung,test,RandomForest
ACH-000855,uberon_tissue,adrenal_gland,0.021666666666666664,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,biliary_tract,0.075,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,bladder,0.04555555555555555,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,bone_marrow,0.03,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,brain,0.04,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,breast,0.07111111111111111,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,colon,0.09166666666666667,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,esophagus,0.06125,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,head_and_neck,0.05791666666666666,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,kidney,0.04125,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,liver,0.026111111111111113,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,lung,0.24180555555555558,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,lymphoid,0.015,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,ovary,0.09,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,pancreas,0.06166666666666667,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,skin,0.02,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,soft_tissue,0.005,esophagus,lung,test,RandomForest
ACH-000855,uberon_tissue,uterus,0.005,esophagus,lung,test,RandomForest
ACH-000567,uberon_tissue,adrenal_gland,0.02,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,biliary_tract,0.0,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,bladder,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,bone_marrow,0.255,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,brain,0.03,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,breast,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,colon,0.02,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,esophagus,0.005,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,head_and_neck,0.005,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,kidney,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,liver,0.005,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,lung,0.025,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,lymphoid,0.54,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,ovary,0.04,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,pancreas,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,skin,0.01,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,soft_tissue,0.005,lymphoid,lymphoid,test,RandomForest
ACH-000567,uberon_tissue,uterus,0.0,lymphoid,lymphoid,test,RandomForest
ACH-001415,uberon_tissue,adrenal_gland,0.021,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,biliary_tract,0.075,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,bladder,0.035,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,bone_marrow,0.015,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,brain,0.061,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,breast,0.076,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,colon,0.091,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,esophagus,0.02,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,head_and_neck,0.0,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,kidney,0.015,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,liver,0.01,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,lung,0.28,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,lymphoid,0.01,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,ovary,0.105,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,pancreas,0.115,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,skin,0.021,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,soft_tissue,0.01,bladder,lung,test,RandomForest
ACH-001415,uberon_tissue,uterus,0.04,bladder,lung,test,RandomForest
ACH-000209,uberon_tissue,adrenal_gland,0.005,biliary_tract,lung,test,RandomForest
ACH-000209,uberon_tissue,biliary_tract,0.105,biliary_tract,lung,test,RandomForest
ACH-000209,uberon_tissue,bladder,0.04,biliary_tract,lung,test,RandomForest
ACH-000209,uberon_tissue,bone_marrow,0.015,biliary_tract,lung,test,RandomForest
ACH-000209,uberon_tissue,brain,0.025,biliary_tract,lung,test,RandomForest
ACH-000209,uberon_tissue,breast,0.045,biliary_tract,lung,test,RandomForest
ACH-000209,uberon_tissue,colon,0.035,biliary_tract,lung,test,RandomForest
