sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000719,uberon_tissue,adrenal_gland,0.01,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,biliary_tract,0.12,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,bladder,0.03,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,bone_marrow,0.06,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,brain,0.02,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,breast,0.22,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,colon,0.08,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,esophagus,0.02,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,head_and_neck,0.04,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,kidney,0.1,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,liver,0.01,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,lung,0.04,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,lymphoid,0.08,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,ovary,0.07,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,pancreas,0.02,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,skin,0.03,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,soft_tissue,0.05,ovary,breast,test,RandomForest
ACH-000719,uberon_tissue,uterus,0.0,ovary,breast,test,RandomForest
ACH-001982,uberon_tissue,adrenal_gland,0.04,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,biliary_tract,0.11,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,bladder,0.05,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,bone_marrow,0.06,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,brain,0.08,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,breast,0.13,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,colon,0.02,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,esophagus,0.03,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,head_and_neck,0.03,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,kidney,0.06,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,liver,0.0,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,lung,0.09,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,lymphoid,0.01,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,ovary,0.05,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,pancreas,0.04,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,skin,0.09,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,soft_tissue,0.08,skin,breast,test,RandomForest
ACH-001982,uberon_tissue,uterus,0.03,skin,breast,test,RandomForest
ACH-000061,uberon_tissue,adrenal_gland,0.03,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,biliary_tract,0.06,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,bladder,0.03,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,bone_marrow,0.21,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,brain,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,breast,0.07,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,colon,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,esophagus,0.06,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,head_and_neck,0.02,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,kidney,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,liver,0.01,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,lung,0.1,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,lymphoid,0.09,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,ovary,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,pancreas,0.02,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,skin,0.03,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,soft_tissue,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000061,uberon_tissue,uterus,0.02,lymphoid,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,adrenal_gland,0.06,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,biliary_tract,0.02,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,bladder,0.04,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,bone_marrow,0.24,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,brain,0.04,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,breast,0.02,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,colon,0.09,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,esophagus,0.06,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,head_and_neck,0.02,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,kidney,0.01,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,liver,0.01,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,lung,0.09,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,lymphoid,0.06,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,ovary,0.1,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,pancreas,0.01,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,skin,0.02,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,soft_tissue,0.1,bone_marrow,bone_marrow,test,RandomForest
ACH-000636,uberon_tissue,uterus,0.01,bone_marrow,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,adrenal_gland,0.02,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,biliary_tract,0.06,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,bladder,0.01,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,bone_marrow,0.33,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,brain,0.02,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,breast,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,colon,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,esophagus,0.02,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,head_and_neck,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,kidney,0.08,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,liver,0.0,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,lung,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,lymphoid,0.11,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,ovary,0.05,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,pancreas,0.01,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,skin,0.02,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,soft_tissue,0.07,lymphoid,bone_marrow,test,RandomForest
ACH-000271,uberon_tissue,uterus,0.0,lymphoid,bone_marrow,test,RandomForest
ACH-000503,uberon_tissue,adrenal_gland,0.01,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,biliary_tract,0.11,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,bladder,0.05,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,bone_marrow,0.04,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,brain,0.02,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,breast,0.17,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,colon,0.0,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,esophagus,0.14,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,head_and_neck,0.17,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,kidney,0.04,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,liver,0.01,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,lung,0.09,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,lymphoid,0.04,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,ovary,0.04,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,pancreas,0.0,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,skin,0.01,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,soft_tissue,0.03,head_and_neck,breast,test,RandomForest
ACH-000503,uberon_tissue,uterus,0.03,head_and_neck,breast,test,RandomForest
ACH-000652,uberon_tissue,adrenal_gland,0.02,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,biliary_tract,0.13,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,bladder,0.04,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,bone_marrow,0.08,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,brain,0.07,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,breast,0.08,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,colon,0.1,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,esophagus,0.07,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,head_and_neck,0.03,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,kidney,0.05,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,liver,0.01,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,lung,0.14,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,lymphoid,0.01,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,ovary,0.04,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,pancreas,0.03,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,skin,0.01,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,soft_tissue,0.06,pancreas,lung,test,RandomForest
ACH-000652,uberon_tissue,uterus,0.03,pancreas,lung,test,RandomForest
ACH-000963,uberon_tissue,adrenal_gland,0.0,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,biliary_tract,0.07,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,bladder,0.01,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,bone_marrow,0.09,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,brain,0.02,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,breast,0.1,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,colon,0.21,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,esophagus,0.07,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,head_and_neck,0.05,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,kidney,0.07,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,liver,0.01,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,lung,0.11,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,lymphoid,0.04,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,ovary,0.05,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,pancreas,0.05,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,skin,0.0,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,soft_tissue,0.03,colon,colon,test,RandomForest
ACH-000963,uberon_tissue,uterus,0.02,colon,colon,test,RandomForest
ACH-000291,uberon_tissue,adrenal_gland,0.02,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,biliary_tract,0.1,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,bladder,0.04,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,bone_marrow,0.09,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,brain,0.09,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,breast,0.08,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,colon,0.12,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,esophagus,0.06,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,head_and_neck,0.04,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,kidney,0.07,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,liver,0.02,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,lung,0.13,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,lymphoid,0.02,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,ovary,0.05,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,pancreas,0.02,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,skin,0.01,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,soft_tissue,0.04,ovary,lung,test,RandomForest
ACH-000291,uberon_tissue,uterus,0.0,ovary,lung,test,RandomForest
ACH-000265,uberon_tissue,adrenal_gland,0.06,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,biliary_tract,0.09,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,bladder,0.08,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,bone_marrow,0.05,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,brain,0.07,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,breast,0.02,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,colon,0.06,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,esophagus,0.1,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,head_and_neck,0.04,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,kidney,0.07,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,liver,0.01,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,lung,0.14,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,lymphoid,0.01,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,ovary,0.02,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,pancreas,0.01,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,skin,0.02,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,soft_tissue,0.06,pancreas,lung,test,RandomForest
ACH-000265,uberon_tissue,uterus,0.09,pancreas,lung,test,RandomForest
