sample_id,variable,class_label,probability,known_label,predicted_label,split,method
ACH-000417,uberon_tissue,adipose,2.4676928e-07,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,adrenal_gland,0.011358746,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,biliary_tract,0.02244584,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,bladder,0.122423336,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,blood,4.3786036e-07,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,blood_vessel,4.8101874e-06,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,bone_marrow,2.6080006e-06,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,brain,0.0006262414,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,breast,4.5331628e-05,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,cervix,0.00042397442,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,colon,0.0019285547,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,esophagus,0.014976525,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,eye,1.2453694e-11,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,fibroblast,7.948084e-07,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,head_and_neck,0.0007809548,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,heart,3.129735e-08,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,kidney,5.538786e-05,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,liver,0.029143313,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,lung,0.05053346,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,lymphoid,2.156167e-05,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,muscle,2.36882e-07,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,nerve,1.3553897e-09,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,other,9.10994e-13,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,ovary,0.0017917444,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,pancreas,0.44155607,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,pituitary,3.8094333e-10,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,placenta,4.4344797e-10,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,pleura,2.7317124e-06,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,prostate,0.045183063,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,salivary_gland,0.00015704821,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,skin,5.055052e-06,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,small_intestine,3.8387972e-07,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,soft_tissue,1.128889e-08,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,spinal_cord,2.052599e-06,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,spleen,0.0007875901,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,stem_cell,7.4347763e-06,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,stomach,0.25172517,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,testis,1.6264205e-06,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,thymus,0.0019599996,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,thyroid,0.00071159995,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,uterus,2.2004282e-07,pancreas,pancreas,finetune,supervised_vae
ACH-000417,uberon_tissue,vagina,0.0013358421,pancreas,pancreas,finetune,supervised_vae
ACH-000484,uberon_tissue,adipose,3.435003e-05,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,adrenal_gland,0.090266645,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,biliary_tract,0.011466626,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,bladder,0.020574527,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,blood,0.0036404459,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,blood_vessel,2.4010713e-05,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,bone_marrow,0.0026643267,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,brain,0.0012849754,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,breast,0.0013283544,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,cervix,0.0048546614,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,colon,0.015182512,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,esophagus,9.6150664e-08,kidney,kidney,finetune,supervised_vae
ACH-000484,uberon_tissue,eye,2.757262e-10,kidney,kidney,finetune,supervised_vae
